Review,Class
muy mala organizacion en el check in  largas filas de espera sin recibir una explicacion  varias personas esperando les entreguen sus habitaciones estando a la hora de su ingreso  si pides hablar con alguien imposible   muy mal el ingreso,1
he escrito acerca de este lugar en el pasado  la comida sigue siendo decente  pero el servicio es totalmente abismal  tomo      horas para conseguir comida para mi grupo con camareros indiferente  que se puede esperar de un sitio familiar el gobierno  ir a   un restaurante privado y tener una mejor experiencia mas,5
me parecio atractivo a primera vista  pero no me encanto  vi los cortes de carne que llevan a la mesa y ninguno me atrajo  se veia como si ya tuvieran varios dias en exhibicion  y termine por pedir salmon  estaba bastante seco  y la guarnicion   mas,3
regresabamos del hotel melia las dunas  en cayo santa maria  dias hermosos  y nos encontramos con este gran hotel bello  nos encanto  acogedor   limpisimo  frente al malecon  muy bueno el desayuno excelente  de lo mejor ,5
mucha gente y gran espectativa para lo que realmente es    un excelente servicio  comida buena yucateca sin ser gourmet ni espectacular   ,5
me parecio de hecho interesante pero me dio pena no contar con alguien que explicara un poco mas de la cultura que trabajo el oro  hay anuncios en cada lugar para leer y entender de que se trata pero queda corto y a veces da flojera leer cada uno ,3
me aloje a finales de enero para un congreso y mi opinion es pesima      cuando llegue a la habitacion el milibar estaba muy sucio  habia reventado una botella de coca cola y nadie lo habia recogido   y eso que me hicieron esperar dos horas para entregarme la habitacion     si te alojas en una suite de torre del mar    no esperes agua caliente  tienes que abrir la ducha durante    minutos   no exagero nada  para que salga   algo  templada y no exagero ni un minuto   en general el servicio en todas partes   recepcion limpieza y restaurantes  es muy malo  te responden con monosilabos y la sonrisa la dejan para el hotel de al lado  te traen las cosas tarde y con desgana   la comida es mediocre y el desayuno es francamente malo   la playa es bastante fea y muy sucia   el aire ,2
fuimos en la noche  saliendo de la bodeguita de en medio  vale la pena visitarla  se ve preciosa  luego al visitarla de dia  nos tomamos la foto  esta muy linda    ,5
tener cuidado con los objetos personales pues los meseros las pueden esconder para quedarse con ellas  le informamos al administrador y poca atencion presto a tan terrible situacion vivida ,2
realmente no me informe sobre este lugar  fuimos con la idea de almorzar en un restaurant y no pasamos del aperitivo  las empanadillas que pedimos de entrante que decian ser de variados y exquisitos sabores  me parecieron de picadillo de soya  para ser un bar    mas,5
lo unico a destacar es la fuente de neptuno  desgraciadamente esta rodeada de puestos ambulantes  que tapan su vista y ensucian el entorno  no da sensacion de seguridad pese a estar en el centro y rodeado de museos  no lo recomiendo ,5
es una lastima que todo sea tan comercial  todo tan privatizado  ni un puesto de informacion turistica  hasta ahi intentan venderte tiempos compartidos  las piramides valen la pena recorrer  hs desde cancun por la ruta a valladolid y pagar un peaje de      mex  pero lo recomiendo ya que es mas recto que ir cruzando todos los pueblos  y evitar algun policia corrupto que puede pararte para pedir coima ya que saben que es un auto alquilado por la patente  igual es un lugar que hay q ir  pero invaden demasiado algo tan hermosamente natural,3
un lugar fantastico  mas imponente y convincente de lo esperado  organizar una excursion privada  investiga  hacer investigacion primero  tienes transporte privado  aire acondicionado  un guia y almuerzo y una visita a un cenote local si esta incluido  ir en un dia laborable y temprano como puede  si  hay vendedores  solo acepta que como un hecho  son gente tratando de hacer una vida basica y realmente no son tan agresivos  nadie esta obligando a comprar nada y tienen algun material interesante  tomar unas botellas de agua y una camara o telefono con una camara  como otros comentarios indican  que  tiene que pagar dos veces   a menos que su excursion ha hecho arreglos especiales de pago por adelantado    pasar el tiempo mirando las tallas tales como el aguila con el corazon humano en sus garras y escuchar lo que la guia dice que significa  camine por el  campo de pelota    aplauda alli y en el lado del templo y averiguar que ocurre ser paciente  tomese su tiempo  y el resultado sera encantamiento ,3
hotel en buena ubicacion cerca del zocalo y con servicios para personas con incapacidad  las mucamas muy serviciales solo algo negativo en el momento del desayuno falta personal el buffet es variado y de buena sazon  si quieres comer en el restaurante recomiendo la arrachera  si gustas de la piscina este hotel la tiene no es grande pero los ni os la disfrutaran ,4
estuvimos alojados la ultima noche de nuestra estancia en cuba y fue horroroso  moqueta vieja  las sabanas eran peque as que el colchon  el desayuno fatal  moscas poca calidad  el hotel se ve sucio  viejo  descuidado  no nos gusto nada    estuvimos a punto de cambiar de hotel  pero eran muchos inconvenientes  y te lo venden como un hotel   estrellas  aqui seria pension lolita  ,2
esta restaurante  que pertenece a la  sociedad asturiana es uno de lo que mas me gustan de la ciudad  tiene dos pisos  en la planta baja sirven por lo general comida criolla muy bien elaborada y sabrosa y en el primer piso mas bien comida   mas,3
la nacional es un excelente lugar para tirar el dinero  la comida es mediocre o a la par de comidas similares en el centro de monterrey  no resalta en lo absoluto  sin embargo  cuenta con con una zona privilegiada y altos precios por lo cual   mas,3
me recomendaron este lugar por mi conductor de taxi  como he entrado tuve muchas esperanzas  el lugar tenia muy buena pinta  i calurosamente por el personal  el servicio era bueno tambien  la comida me parecio que era muy caro  como estadounidense no poder usar una   tarjeta de credito o cajero automatico que encontre yo mismo presupuesto  ademas  cuando la comida estaba lista la cocina sin tocar un timbre de se al a la camarera la comida estaba listo  el problema es que se mantienen ring una y otra vez  nos llevo lejos de un encantador ambiente  ya que es un lugar que se orienta al turista que realmente necesita para solucionar esto o encontrar otra manera de comunicarse a la camarera que la comida estaba listo mas,3
deben de actualizar los horarios en las diferentes paginas ya que como yo o cualquiera de los visitantes que vamos podemos llegar y encontrar cerrado y luego la pagina para buscar informacion no funciona ,3
desde que llegamos la recepcionista con mala actitud   esta muy obscuro todo incluyendo las habitaciones no servian las lamparas  el elevador super lento y se descompuso   desayunamos   y se tardaron media hora en traer los alimentos e incompletos los chilaquiles sin pollo y las salsas llegaron ya cuando estabamos terminando  el control del aire acondicionado no servia  la puerta del ba o de nuestra habitacion se descompuso y me quede encerrada media hora pedi ayuda por la ventana a otro huesped   hablo a recepcion y no le contestaron tuvo que bajar y mantenimiento tardo mucho en llegar    festejamos el grito y la cena muy insipida   lo bueno fue la ubicacion   los botones y si es silencioso  gracias  ,1
una de las pocas ruinas mayas no habiamos visitado     lo ultimo crucero  no vale la pena el dinero  el viaje en autobus  mas de   horas cada viaje  fue informativa a la salida     en el camino de vuelta  el guia en su mayoria dormia  las ruinas fueron una gran decepcion     no podia caminar en nada     no hay mucho que ver     y tenian los vendedores por todas partes dentro de las ruinas  tuvimos varias ocasiones donde nuestro guia estaba hablando de algo  y alguien se  pull  el brazo y mano y ofrecen algunas  basura  para la venta  nunca volvere alli de nuevo ,2
caro no vale la pena  le falta mucho en comparacion a otros  grand fiesta  y las camareras roban maquillaje y los objetos olvidados como ropa no son devueltos y el hotel no soluciona  cuidado con sus objetos,3
mi parte favorita fue la experiencia con con las jirafas  el trato con el personal fue muy bueno  nuestro guia mario tenia mucha experiencia y estaba muy bien informado  nos tomo muchas fotos y se preocupo por nuestra seguridad y diversion ,5
hotel viejo  mal servicio  el aire acondicionado no funciona  las habitaciones son muy caros y son viejas  sin duda no le recomiendo este lugar  el iberostar parque central de la habana deja este lugar por muerta ,2
este lugar historico tiene todo lo que el turista busca    independiente de lo historico  es un lugar muy divertido en todo el sentido de la palabra ,5
me gusto su arquitectura tiene buen dise o  pero es caro para el tipo de colecciones que contiene y son mucho mejores los museos del centro historico de merida  si no lo visitan  no se pierden de nada ,4
me acercaron antes de poder llegar a la linea incluso en los nardos por alguien diciendo que la espera en los nardos es casi   horas  y dijo que este lugar era dirigido por los mismos propietarios que los nardos sin esperar  normalmente no me   caiga en esto  pero el dia anterior yo estaba caminando en la zona y una persona dijo lo mismo para mi entregarte me la tarjeta ir a el guajirito  este sitio era horrible era como un hooters cubano y la comida era muy caro para los estandares cubanos  yo tenia una increible taco   taza en el de frente y la comida aqui era como    taza         no vayas mas,1
si tu viaje a cartagena es en pareja tienes que hacer el recorrido por la ciudad amurallada en horas de la noche  es un momento magico inolvidable con un aura de romanticismo que no se encuentra en ningun otro lugar  podran tener gran variedad de precios para cenar y muchas opciones originales para el postre ,5
nos cayo un para ver lo que pasaba  era un domingo y el sistema septico era bombeada fuera hacia la calle  no necesito decir que a los objetos  que era interesante  esto fue hemingway s favorito lugar para una veraniega ,4
las habitaciones con alfombra sucia  sin aire acondicionado  no servia    la regadera no servia bien  no habia presion   poca gua caliente una sola maquina de hielos en piso   y solo   elevadores sin clima ,2
habitaciones sucias no hacen la limpieza  desayuno insipido sin sabor camas y alberca llenas de cabellos toallas grises casi negras limpieza deficiente la ducha se convierte en jacuzzi de que no hay buen drenaje ,2
una vez mas me han hecho pasar un mal rato en este hotel  para resumirlo y no extenderme    te dan la cuenta al momento que te llevan la bebida en el bar     que cosa es esto dios mio       ademas muchas de las cosas del menu no las tenian    esto es un desastre  ni porque tienen al manzana kempiski al lado     aqui estan falta de una mano dura que sepa llevar el sitio    ,1
parece que no fuera un barra libre  malos productos  muy controlados  horios sin comida entre el desayuno  hasta las     y la barra de comidas  inicia        no pensaron en los que se levantan tarde  ademas empata con el almuerzo  de   a    en general no se vive la experiencia de un lugar de lujo con servicio de barra libre  sino un lugar que escatima en gastos y controla los productos  en general el perosnal masculino es grosero  a diferencia de las mujeres que son serviciales y sonrien  ,3
la habitacion es linda y comoda pero normal para el precio el cual es muy alto  deberia tener mas opciones incluidas   la comida y el resto de las areas  excelentes   muy buen servicio en general del hotel ,3
una tarde lluviosa  se disfruto con buena musica en vivo  excelente comida  un momento inolvidable  que capturo mi alma     a rainy afternoon  i enjoyed good live music  excellent food  an unforgettable moment  that captured my soul ,5
el hotel muy agradable   esta en perfectas condiciones  moderno  limpio y huele bien  la vista desde mi habitacion fue espectacular  se ve la ciudad y tiene la vista panoramica  mas hermosas de  puebla   la de los volcanes popocatepetl e iztaccihuatl   el personal  tiene un trato extraordinario con el huesped  el hotel muy seguro ya que no hay acceso si no se tiene la tarjeta ,4
me sorprendio mucho el museo amparo  es moderno  bello y sus exposiciones son de gran calidad  ademas de que cuentan con actividades gratuitas para ni os el motivo de mi visita fue ver la exposicion de fotografias de juan rulfo  sin embargo la galeria de perla krauze nos agrado bastante  asi como la exposicion permanente  lo unico triste es que el museo estaba bastante vacio pese a ser fin de semana largo ,4
el monumento al pipila es grande y bonito  se aprecia desde la ciudad de guanajuato   me encanto mucho ,5
me habia sido sometido a este restaurante hace un a o cuando estuve en cuba y nos parecio que la comida y el servicio excelente  me decidi a volver al restaurante de nuevo en mi reciente visita a la habana  el lugar esta escondido en la   plaza cerca de la catedral principal de la vieja habana  el interior es relativamente peque a y acogedora  pero un amplio espacio para nuestra mesa de   personas  la comida es increiblemente bueno  creo que su especialidad son los mariscos  me habia pescado una noche que era excelente  pero yo tambien estaba ansioso por volver por segunda vez para probar la langosta  que se sirve en porciones enormes  y de lo que creo que tienen dos opciones  o bien una salsa de tomate o con ajo y mantequilla o aceite de oliva  tuve la langosta con el ajo  wow  delicioso  pero se sirve en un enorme cantidad estoy seguro que debe impulsar el que sirve con la carne de un segundo y o tercer langosta  muy  muy bueno  precedido por una deliciosa ensalada verde  con acelgas suizo de todas las cosas  asi como otras delicias de jardin    uno o dos de nuestro grupo habia postre  que yo sabia tanto y me parecieron mucho mejor de lo que esperaba  ya que soy persona normalmente no es un postre  no te pierdas pidiendo tal vez una pre cena mojito  que viene congelados y es  sin duda  uno de los mejores mojitos de los muchos que he tenido durante una visita a cuba  los precios aqui son tambien bastante razonable mas,5
mucho ruido y pocas nueces nada de otro mundo no tenian casi nada de la carta siempre lleno prefiero casa asturias la terraza,1
luego de un par de a os volvimos al hotel  y como siempre los fuertes son la playa privada  la pileta  la limpieza de las habitaciones y el entorno de lugar  desafortunadamente nos llevamos algunas decepciones  que fueron las siguientes     reservamos un transporte del aeropuerto al hotel  el cual nunca nos paso a buscar y nos tuvimos que terminar tomando un taxi por nuestra cuenta luego de mas de una hora     cuando llegamos al hotel y comentamos que el taxi no nos busco  ni siquiera recibimos un pedido de disculpas  y lo tomaron como un tema casi inexistente    reservamos la primera noche un lugar en uno de los restaurantes del lugar  y cuando llegamos nos dijeron que nos habian registrado en otro restaurant  que no nos gusto     el servicio en general  es lento e incompleto  ,2
ni se le ocurra pensar en alojarse en este hotel   no hay agua caliente   servicio pesimo  antiguo y de lo mas sucio   dos dias para reponer el papel higienico  las quejas no valen para nada   les da igual   el servicio de cambio de divisa funciona a medias   cuesta que te atiendan   un ascensor en el edificio principal para un monton de habitaciones   los bungalows llenos de mosquitos y suciedad   sin limpiar la piscina   es peor que una pelicula de terror,1
una buena oportunidad para vislumbrar el pasado esplendor de merida  un poco triste ver tantas mansiones abandonadas o deterioradas  es un paseo perfecto para recorrer en bicicleta  las  arriendan en un local que esta en la segunda cuadra  ojo con los modelos especiales  tienen hasta bicicletas para   personas  todas inventadas y fabricadas por el propietario ,4
despues de la cena en el melia cohiba  nos sentamos por el malecon  escucharon la musica y disfrutamos viendo familias con ni os jugando  tan relajante  y la sensacion de seguridad no puede ser mejor ,4
buena atencion  atencion guardavida brayan bonita las instalaciones  amabilidad ama de llaves amplia la habitacion todo espectacular muy buenos los juegos de ni os restaurantes muy comodos un buen ambiente familiar muy bueno el desayumo,5
buena cocina local  un bonito lugar  comparar a los almendros que era mucho mejor  pedimos poc chuc ambos sitios  la chaya estaba seco y sabor ,3
buen hotel  un poco alejado del centro de la habana   poco amables y serviciales su personal  no hablan  si pedis algo te lo sirven como si fuera un favor  la verdad el trato fue desagradable y solo tiene bebidas nacionales  no tenian ni cola dietetica   te cobran    u u por hora de internet  eso si  tenes wi fi en las habitaciones cosa poco comun  amable la se ora de front desk el resto muy poco agradable ,4
pase una semana en residencias de marival  tengo que decir que los alojamientos son uno de los mejores que he estado en cualquier lugar en mexico  tuvimos un muy amplio apartamento de   dormitorio  estaba muy bien decorada y tenia una terraza grande que utilizamos todo el tiempo  estabamos en el tercer piso y solo habia un poco de vistas al oceano desde las residencias estan detras algunas casas privadas y no directamente sobre la playa  el club de playa vip era facilmente accesible en un carrito de golf operada por el hotel  el servicio en el club de la playa eran buenas  comimos principalmente en las residencias  no nos gusto la comida en el hotel marival hermano  como solo hay pocas opciones de comida en las residencias  se vuelve un poco aburrido  pero la calidad de la comida era buena  nos gusto especialmente tapas y bebidas al atardecer en el bar de la azotea  cogimos un numero de viajes incluidos   particularmente disfrutamos viaje jelapa  tambien jugamos al golf y disfrutamos de la experiencia muchisimo  pero ten en cuenta que te cuesta otros      nosotros o por un carrito de golf         dolares por un taxi  un consejo para cambiar su moneda a pesos y pagar con pesos para taxis y otros servicios  si vas a pagar con dolares podra obtener una muy mala tarifa de cambio tan sentido a cambio antes de la fecha de llegada al hotel  y los peque os cambios para consejos ,4
 que puedo decir maravilloso  el guia muy informativo que no quiere perderse algo realmente extraordinario por favor si vas a la habana visita,5
este hotel pertenece al gobierno y que pagar algo que el grupo melia para mantener su nombre y en su sistema de reserva y quizas es por eso que no es un hotel de   estrellas mas  aunque tienen muchos empleados servicio no es como en verdaderos hoteles melia  el desayuno es bastante pobre y preparate para solo tres tipos de frutas ninguno de ellos en buenas gusto en buenas condiciones  ba os de buen tama o pero todo el hotel necesita una mejor gestion y mantenimiento  las antiguas alfombras y oscuros pasillos y planta baja hace facil de ver la disminucion del edificio  por la noche puedes ver nativos visitando el hotel la mayoria de ellos mujeres beber solo en la cafeteria para algun reasom especifica que no puedo decir lo que es  me aloje en el hotel    dic    ene y la vispera ,3
en general mi experiencia fue buena   estuvimos hospedados del    de mayo al    de junio  me gustaron las instalaciones  el lobby y sus jardines en perfecto estado a pesar del tiempo   mi unica observacion es que al llegar  nadie nos recibio el equipaje  tuvimos que subirlo nosotros a la habitacion ,5
las camas eran peque as  el ba o estaba sucio old moho  lo unico positivo es que esta conectado a un centro comercial  el servicio era muy lento asi el registro de salida  no hay aire en los pasillos  lo cual hizo muy caliente  encontrare otro hotel la proxima vez ,2
super bien atendidos  comida deliciosa  musica y el mariachi lo mejor  jose nos dio un maravilloso servicio  es muy atento y diligente  simplemente me encanto ,5
encantador  simplemente la mejor parte de bogota toda la historia  los edificios mas bonitos  lindo lindo ,5
parece que hay bastantes criticas negativas sobre este hotel  asi que antes de que llegaramos  tengo que decir que estaba un poco nervioso  en mi opinion  no es un hotel impresionante  es solo un aprobado  nuestra habitacion tenia una vista espectacular de la habana  que mas que compenso la decoracion pasada  si me gusta un bonito hotel con todos los lujos pero siempre pienso que  cuanto tiempo que en realidad pasar en la habitacion de todos modos   estaba limpio  la habitacion era enorme  y como he dicho  tenia una vista increible  asi que me las arregle para ver pasar la decoracion pasada y el hecho de que el hotel le vendria bien algo de renovaciones  la piscina zona era agradable y todas las zonas publicas del hotel estaban limpias  no era mi primera opcion de hotel  pero si ,4
visite este hotel en febrero del       excelente ubicacion  las habitaciones sumamente espaciosas  el hotel es viejo y le falta un poco de mantenimiento  tomamos la media pension y el buffet fue variado  el desayuno muy completo  volveria a hospedarme alli ,3
me gusto el hotel por su buena ubicacion y cercania con todo en bocagrande es un hotel   estrellas algo antiguo pero atienden bastante bien  la comida esta bien y es variada enfrente de la playa y te dan servicio en ella espero regresar ,3
en general  fue una gran experiencia  fue un poco rocosa al principio permanente en lineas de llegada despues de un largo dia de viaje  estoy de acuerdo con otras opiniones en que el personal de recepcion no era tan acogedor como otros complejos pero son educados y serviciales     las habitaciones estaban muy limpias  pero tienen paredes finas  la pareja vecina gusto virando el tv y musica sin tener en cuenta que hora era     chuy y zu con su camarero dorian fueron los mejores en la playa  siempre estaban preguntando si necesitabamos algo y nunca tuvimos que ir a buscar para ellos  pagamos por   dia de tratamiento vip en las caba as y despues pense que era una perdida porque el servicio en la playa era incluso mejor     la calidad de la comida y opciones fueron los mejores que he tenido en otros resorts todo incluido en mexico  ciao s italian deja un poco que desear  pero frida  ipanema y la choza de pizza eran fantasticos     en general  el personal y las ofertas de hard rock vallarta eran mucho mas altos de calidad y la estancia mas satisfactoria que nuestros viajes a cancun y la riviera maya     ademas  es una zona muy bonita donde se sentia seguro caminar y visitar el centro comercial por la calle para cualquier cosa que necesites  excepto la mascara  se puede encontrar en cualquier sitio      solo muy molesto fue el vendedores constante molesta en la playa  puede obtener    minutos de paz entre ellos interrumpir que y algunas son muy persistentes y no en una buena manera  la choza que operan fuera de esta justo al lado del hotel  no estoy seguro de hard rock podia hacer nada pero consiguen bajo   estrellas  si no fuera por chuy y zu nunca nos habriamos ido alli ,2
pareciera que no tienen distribucion ds mesas para meseros  estuvimos ahi alrededor de    minutos en la mesa y nadie atendio   todos pasaban  meseros  otros platicaban  pero nadie se acercaba  decidimos retirarnos a otro restaurante y optar por no recomendarlo   personal tenian  y de sobra   porque habia varios meseros platicando entre ellos    el ambiente parecia como si estuvieras en una boda o xv a os de pueblo donde habia ni os llorando  gente que no atendian  otros enfiestados  los tios ebrios y gente llegando a ultima horamas,3
si bien es un sitio obligado  la desorganizacion del lugar y la poca educacion de la gente hacen la visita desagradable ,3
esta es nuestra tercera estancia como miembros del residence club   aqui esta un breve resumen de nuestras ultimas dos semanas experiencias   primero  el personal mexicano es absolutamente fabuloso  asi que son suites y el oceano al terreno  piscinas y jardines  todo esta hecho en una primera forma  hay bastantes restaurantes en el campus si no quieres salir  la limpieza es excelente     esa es la buena noticia  aqui esta el resto  en mi opinion la gestion luxxe esta interesado en dos cosas  encontrar una era de paso a una        paquete de vacaciones mas alto mediante tacticas agresivas de ventas y cumplimiento de su extenso programa de edificio a expensas de confort actual  buscando el edificio torre de iii hacia el complejo tenemos el martillo constante va con la remodelacion riviera maya  a la derecha esta la construccion continua de la nueva luxxe iv con su gran estruendo constante  debajo de nosotros es un desfile interminable de camiones y excavadoras de basura trabajando en un nuevo campo de golf y las modificaciones de la via fluvial existente  y si esto no es suficiente  se a aden al constante martilleo de la planta directamente debajo de nosotros donde algun tipo de construccion es tambien  creemos que piso sera comercial  no residenciales  a pesar de eso  nos parecio que el edificio entero debe haber sido completado antes de dar ocupacion a los huespedes del complejo residencial  y no al reves a fin de maximizar el retorno al inversor  todo esto desde las   am hasta las     pm seis dias a la semana     tras los equipos de construccion retirarse para la noche  el nuevo centro de entretenimiento al aire libre del santuario comienza con la musica mantenerte despierto hasta medianoche  una queja de gestion se traducira en una cesta de frutas y una segunda queja aportara una botella de vino     nada mas     me gustaria que habiamos conocido todo esto antes de reservar  ya que sin duda no habria gastado esa cantidad de dinero y tiempo para una experiencia decepcionante de vacaciones ,5
mientras subes por el metro cable  puedes ver todo el norte de medellin  los barrios  su diversidad colorida y si tu grupo es peque o  puedes incluso conocer personas nuevas dentro del vagon,5
esta no es nuestra primera vez en este restaurante  pero estaban aqui en marzo y no era tan bueno como la ultima vez  tenia costillas y no muy buena  mi marido tenia pescado y era buena  el servicio es lento  simplemente bien,2
algunos muy buenos vendedores aqui pero tienes que mirar cuidadosamente  algo para todo el mundo  literalmente  si estas exigentes hay algunos excelentes vendedores  especialmente con telas  hay un monton de grandes hallazgos de puebla y oaxaca tambien vecina  menos cosas de india y china que en los mercados locales de fin de semana  este es un lugar ideal para llevar a casa cosas desde puebla  cosas divertidas  tonto cosas   precioso hecha a mano cosas  algo para todo el mundo  realmente ,4
realmente nos gusto el ambiente  muy atractivo  todos ordenados de camarones y la mitad de nosotros conseguimos mas preparado  tengo que decir que fuimos en temporada baja  asi que solo habia   otro grupo en el gran restaurante y quizas durante la temporada alta hay mas atencion en el servicio  nos pueden dar otra oportunidad el proximo a o ,5
nos dieron el audio guias y conseguimos una buena historia  principalmente militares  de la ciudad  es muy caliente en el sol y no hay bancos suficientes y tonos para refrescarse  no hay servicios  habiendo dicho eso  tienes una vista muy buena de la ciudad y ver la mayor fortaleza espa ola en america latina ,4
muy buen hotel  excelente centro de eventos  habitaciones lindas y comodas  el bar y la piscina infinito simplemente maravillosa  excelente atencion del perdonal  me senti grato y bien atendido  espero volver alguna vez nuevamente ,5
los meseros del restaurante hostigan mucho con su actitud  son groseros y algunos parecen policias revisando que cenabamos  las bebidas no eran calientes  siempre las servian frias  muy costoso para tan poca calidad,3
considero que todo en este mercado esta reservado para el turista  es decir que la experiencia de consumir donde los locales puede ser un poco diferente  la arquitectura del lugar es excepcional  no hay demasiada gente y facil acceso  pero los precios de la comida pueden llegar a ser altos para los estandares de los mercados mexicanos  preferiria comer en un restaurante a las fondas del mercado  pues se ven un poco sucias y los precios comparados con restaurantes no son tan diferentes ,3
la visita al castillo es una parada necesaria cuando viajas a cartagena  hay mucha historia dentro del lugar  y el recorrido realmente vale la pena  ademas  la vista desde lo alto del castillo es bellisima  cartagena se ve imponente  recomiendo visitarlo  hay horarios en los que se transmiten videos de la tematica  se puede hacer el paseo solo o incorporarse a un grupo para visita guiada ,4
el llegar es una hacienda hermosa  la sopa de lima muy sabrosa los postres toda la comida rica al terminar puedes dar un paseo por la hacienda y recorrer tan hermoso lugar su capilla los salones     precios accesibles ,5
a mi en lo personal me encanta  siempre super serviciales y los desayunos excelentes  los waffles son suculentos  cuentan con muy buen cafe ,5
nos alojamos aqui por    dias y el servicio del personal era increible  todo el mundo es muy servicial y amable  y nos ayudaron con todo lo que necesitabamos  las habitaciones son basicas en decoracion  pero las camas son muy comodas ,5
comida excelente  servicio espectacular    totalmente recomendable   volveremos pronto   gracias    ,5
grupo de    comimos aqui para celebrar un cumplea os y no nos decepciono  buena comida  servicio  precios razonables y porciones grandes  las costillas estaban bien  pero quedate con las fajitas y ser feliz ,4
este lugar es     a os de antig edad  asi como lo es todo  no esta limpio  no hay agua caliente  personal maleducado  trate de encontrar otra opcion  lo unico que tiene que hacer es su ubicacion  pero si van a competir en el nuevo mundo de turismo mejorada que necesitan conseguir una renovacion y algunas habilidades de servicio al cliente  uf  por suerte nos alojamos alli nuestra ultima noche en la habana  asi que podiamos esperar para tomar una ducha en miami  todos nuestros otros alojamientos cubanos  lujo pero agradable y dentro de las expectativas uno tiene de la  experiencia cubana    este lugar no esta a la altura ,5
buena opcion para comer un corte de carne   yo fui con compa eros de trabajo y en esta ocasion les fallaron   cosas  el servicio es muy lento y ya no tenian un corte que pedi  esto ultimo me parece inaceptable   pero fuera de eso el   mas,3
hay muchas opciones mejores que este hotel al mismo precio ubicacion  hotel y habitacion anticuados  incluidos los muebles  el ba o esta muy por debajo del estandar  espejo manchado  wc y ba era muy viejos  todo esta muy anticuado  las instalaciones son limitadas  el servicio  incluida la comunicacion en la recepcion y la voluntad de ayudar  esta por debajo de la media ,3
nos detuvimos aqui en un tour que patronato propio una aventura  el callejon tiene todo tipo de obras de arte con mi loco favorito era la ba era del peque o principe  por desgracia  tienes que pagar una propina a la gente para mostrar una breve excursion por el callejon  cuando asi nuestro guia nos dieron muy grosero que no pagar mas o comprar uno de sus cd s  bueno mala suerte ,2
en mi opinion es sucio  no hay nada que ver  el olor insoportable en dias de calor  pueden arreglar mucho concientizando a la gente de no tirar basura y menos al mar    lo unico que se rescata es que puedes tomar fotos increibles al atardecer,2
nos alojamos aqui tres noches  este es un moderno hotel a unos   km del casco antiguo de la habana  las habitaciones eran muy bonitas  pero algunas de las luces de la habitacion no funcionaban y no podiamos conseguir que nadie haga una llamada de servicio  el hotel tenia un buffet de desayuno maravilloso  que me recordaron a los buffets en muchos hoteles en grandes ciudades europeas  las opciones de comida eran muy buenas y eran demasiado numerosos para mencionar  esta es una buena opcion para alguien que no importa que no esta en el centro de la ciudad de la habana ,3
nuestra habitacion tenia sabanas con agujeros y quemaduras de cigarrillos  la conexion a internet es decian que  inestable  por la noche  reservamos una habitacion con cama de matrimonio y todas nos daban era camas dobles   esto es  a menos que nos llego con mas dinero en la recepcion  ya no denos una factura  tenemos que pedirle a alguien mas para que   me robaron en el aeropuerto y el hotel me dijeron que no tienen internet  necesitaban mas dinero y llamar expedia para el recibo  ten cuidado con estos chicos  estancia en otro sitio ,2
el complejo era precioso de nuestra habitacion era genial  llegamos un poco cansados de la comida buffet  el servicio era excelente  nos sentimos bastante aislado en el complejo  fuimos a puerto vallarta un dia  todas las tiendas vendedores parecia vender las mismas cosas  este fue nuestro primer viaje a mexico    no estoy seguro de lo que me esperaba  pero no esperaba que puerto vallarta parecia tan viejo y corriendo  sin duda nos cansamos de los vendedores en la playa en el resort ,4
tengo mis acciones de intercontinental hotels  este es de lejos la mas anticuado  alcachofa debil   moda alfombra   y maloliente aire acondicionado  un mini bar que no totalmente abierto  el portero r amable pero la recepcion necesita realmente muestran una apreciacion   soy miembro elite platinum       no bienvenidos   no chocolate   no bienvenidos en todo como que he visto en otros hoteles     no hay muchas opciones en la zona  creo que intentare otro sitio donde la proxima vez,3
que experincia tan afradable  servicio al cliente fenomenal   la comida muy sensacional para festejar,5
consejos de tyhe aqui es la misma que para cualquier otro mercado turistico que venden recuerdos alrededor del mundo  mira pero no comprar  el motivo es simple  los precios son   o incluso   veces mayor que en las mismas tiendas en callejones menos pobladas a la vuelta de la esquina  asi que  te sugiero que ver aqui el tipo de recuerdos que wanan comprar pero luego tienes que buscar tiendas en los mercados cercanos que no estan a lo largo de las vias del tren tipicos de turismo de la ciudad  solo hay que preguntar residentes y te diran que haw para llegar a la cerca de marcado que se abre varios dias a la semana mas alla de la avenida   de mayo  donde te csan encontrar el mismo     menos ,3
maravilloso paisaje  sin embargo  es mas frio aqui que en puebla   asegurate de llevar ropa calida  gran actividad para los ni os ,5
el mejor consejo que les puedo dar es que suban y bajen en teleferico pese a que fines de semana hay mucha fila porque la experiencia es inolvidable  la iglesia es muy bonita y la vista espectacular ,4
increiblemente  que puedo decir    el lugar estaba lleno  el ambiente era genial  la banda en vivo fue un detalle bonito  pero cuando nos dieron la mojitos  honestamente puedo decir que he tenido mucho mejor  no estoy seguro de si es debido a la manera   en que se hacen los mojitos  una larga linea de fabrica    o si  jajajaja eran conservador con el ron  si no te gustan las muchedumbres o debiles de ron  evitarlo mas,2
